id,carry_big_objects_tables_chairs_etc__in_the_direction_of_the_arrow,carry_big_objects_tables_chairs_etc__in_the_direction_of_the_arrow:variance,carry_big_objects_tables_chairs_etc_within_the_circle,carry_big_objects_tables_chairs_etc_within_the_circle:variance,carry_cold_food_in_the_direction_of_the_arrow,carry_cold_food_in_the_direction_of_the_arrow:variance,carry_cold_food_within_the_circle,carry_cold_food_within_the_circle:variance,carry_drinks_in_the_direction_of_the_arrow,carry_drinks_in_the_direction_of_the_arrow:variance,carry_drinks_within_the_circle,carry_drinks_within_the_circle:variance,carry_small_objects_plates_toys_etc__in_the_direction_of_the_arrow,carry_small_objects_plates_toys_etc__in_the_direction_of_the_arrow:variance,carry_small_objects_plates_toys_etc_within_the_circle,carry_small_objects_plates_toys_etc_within_the_circle:variance,carry_warm_food_in_the_direction_of_the_arrow,carry_warm_food_in_the_direction_of_the_arrow:variance,carry_warm_food_within_the_circle,carry_warm_food_within_the_circle:variance,cleaning_picking_up_stuff_within_the_circle,cleaning_picking_up_stuff_within_the_circle:variance,mopping_the_floor_in_the_direction_of_the_arrow,mopping_the_floor_in_the_direction_of_the_arrow:variance,mopping_the_floor_within_the_circle,mopping_the_floor_within_the_circle:variance,starting_conversation_in_the_direction_of_the_arrow,starting_conversation_in_the_direction_of_the_arrow:variance,vacuum_cleaning_in_the_direction_of_the_arrow,vacuum_cleaning_in_the_direction_of_the_arrow:variance,vacuum_cleaning_within_the_circle,vacuum_cleaning_within_the_circle:variance,2nd_closest_human_facing_robot,3d_closest_human_facing_robot,closest_human_facing_robot,direction_from_closest_human_to_robot,direction_to_2nd_closest_human,direction_to_3rd_closest_human,direction_to_closest_human,distance_to_2nd_closest_human,distance_to_3rd_closest_human,distance_to_closest_animal,distance_to_closest_child,distance_to_closest_human,distance_to_group,file_path,group_radius,image_url,music_playing,number_of_agents_in_scene,number_of_animals,number_of_children,number_of_people,number_of_people_in_group,number_of_people_sittinglaying_in_sofa,posrot1,posrot10,posrot11,posrot2,posrot3,posrot4,posrot5,posrot6,posrot7,posrot8,posrot9,posrotpepper,robot_facing_2nd_closest_human,robot_facing_3rd_closest_human,robot_facing_closest_human,robot_facing_group,robot_within_group,robot_work_radius,stamp,using_arrow,using_circle
2648829177,0.0,0.0,3.6,1.541,0.0,0.0,3.13,1.6680000000000001,0.0,0.0,3.2,1.72,0.0,0.0,3.13,1.6680000000000001,0.0,0.0,3.2,1.72,3.13,1.6680000000000001,0.0,0.0,3.13,1.6680000000000001,0.0,0.0,0.0,0.0,3.33,1.578,0,0,0,55.913940000000004,191.6283,160.9816,243.1328,2.4182349999999997,3.837013,50.0,50.0,1.7664990000000003,50.0,data/screenshots/155_1_0_4_0_50_50_0_0_1.991134_1.766499_2.418235_3.837013_243.1328_191.6283_160.9816_55.91394_0_0_0_0_0_0_0_50_0_2_5.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/155_1_0_4_0_50_50_0_0_1.991134_1.766499_2.418235_3.837013_243.1328_191.6283_160.9816_55.91394_0_0_0_0_0_0_0_50_0_2_5.png,0,5,0,0,4,0,2,"(-5.4, -0.9, -4.3) (0.0, 1.0, 0.0, -0.3)",_,_,"(-4.0, -0.9, -3.9) (0.0, 0.5, 0.0, -0.9)",_,_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-4.1, -0.9, 0.0) (0.0, 0.2, 0.0, 1.0)",0,0,0,0,0,1.991134,155,0,1
2648829178,0.0,0.0,3.13,1.5430000000000001,0.0,0.0,2.8,1.558,0.0,0.0,2.8,1.558,0.0,0.0,2.73,1.569,0.0,0.0,2.8,1.558,2.73,1.569,0.0,0.0,2.73,1.569,0.0,0.0,0.0,0.0,2.73,1.569,0,1,1,4.201904,315.1041,182.9114,227.6413,1.374676,1.6506869999999998,50.0,50.0,1.321412,50.0,data/screenshots/156_1_0_6_0_50_50_0_0_1.25189_1.321412_1.374676_1.650687_227.6413_315.1041_182.9114_4.201904_0_0_0_1_0_1_0_50_0_2_7.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/156_1_0_6_0_50_50_0_0_1.25189_1.321412_1.374676_1.650687_227.6413_315.1041_182.9114_4.201904_0_0_0_1_0_1_0_50_0_2_7.png,0,7,0,0,6,0,2,"(-4.9, -0.9, -3.2) (0.0, 0.8, 0.0, -0.6)",_,_,"(-7.1, -0.9, -1.2) (0.0, 1.0, 0.0, 0.2)","(-4.0, -0.9, -0.4) (0.0, 0.9, 0.0, -0.4)","(-5.8, -0.9, -4.8) (0.0, 0.8, 0.0, 0.6)",_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-6.1, -0.9, -3.5) (0.0, 1.0, 0.0, -0.3)",0,0,0,0,0,1.25189,156,0,1
2648829179,0.0,0.0,2.87,1.6680000000000001,0.0,0.0,2.4,1.5830000000000002,0.0,0.0,2.47,1.5859999999999999,0.0,0.0,2.4,1.5830000000000002,0.0,0.0,2.33,1.578,2.53,1.7069999999999999,0.0,0.0,2.33,1.578,0.0,0.0,0.0,0.0,2.33,1.578,0,0,0,83.83447,231.1402,1000.0,190.3624,2.486822,50.0,50.0,50.0,2.366923,50.0,data/screenshots/157_1_0_2_0_50_50_0_0_2.764699_2.366923_2.486822_50_190.3624_231.1402_1000_83.83447_0_0_0_0_0_0_0_50_0_0_3.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/157_1_0_2_0_50_50_0_0_2.764699_2.366923_2.486822_50_190.3624_231.1402_1000_83.83447_0_0_0_0_0_0_0_50_0_0_3.png,0,3,0,0,2,0,0,"(-5.7, -0.9, -3.1) (0.0, 0.9, 0.0, -0.4)",_,_,"(-4.8, -0.9, -4.6) (0.0, 0.4, 0.0, -0.9)",_,_,_,_,_,_,_,"(-3.2, -0.9, -2.8) (-0.1, 0.3, 0.0, 1.0)",0,0,0,0,0,2.7646990000000002,157,0,1
2648829180,0.0,0.0,3.2,1.796,0.0,0.0,2.33,1.619,0.0,0.0,2.4,1.705,0.0,0.0,2.27,1.611,0.0,0.0,2.33,1.7,2.27,1.611,0.0,0.0,2.2,1.641,0.0,0.0,0.0,0.0,2.27,1.7309999999999999,1,0,0,262.6365,272.0931,269.2985,319.802,3.229892,4.388566,50.0,50.0,0.7381123,50.0,data/screenshots/158_1_0_4_0_50_50_0_0_1.457814_0.7381123_3.229892_4.388566_319.802_272.0931_269.2985_262.6365_0_0_0_0_1_0_0_50_0_0_5.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/158_1_0_4_0_50_50_0_0_1.457814_0.7381123_3.229892_4.388566_319.802_272.0931_269.2985_262.6365_0_0_0_0_1_0_0_50_0_0_5.png,0,5,0,0,4,0,0,"(-4.8, -0.9, -4.5) (0.0, 0.6, 0.0, 0.8)",_,_,"(-2.7, -0.9, -4.2) (0.0, 0.3, 0.0, -1.0)","(-5.8, -0.9, -3.8) (0.0, 1.0, 0.0, 0.1)","(-8.1, -0.9, -2.3) (0.0, 0.8, 0.0, 0.6)",_,_,_,_,_,"(-8.1, -0.9, -1.5) (0.0, 0.9, 0.0, -0.4)",0,0,0,0,0,1.457814,158,0,1
2648829181,0.0,0.0,3.2,1.681,0.0,0.0,3.07,1.652,0.0,0.0,3.13,1.7069999999999999,0.0,0.0,2.93,1.611,0.0,0.0,3.0,1.673,3.0,1.673,0.0,0.0,3.0,1.673,0.0,0.0,0.0,0.0,3.07,1.7309999999999999,0,0,0,234.6073,342.4438,186.9094,36.97084,1.180217,1.694323,50.0,50.0,1.095308,50.0,data/screenshots/159_1_0_7_0_50_50_0_0_1.021982_1.095308_1.180217_1.694323_36.97084_342.4438_186.9094_234.6073_1_1_0_0_0_0_0_50_0_2_8.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/159_1_0_7_0_50_50_0_0_1.021982_1.095308_1.180217_1.694323_36.97084_342.4438_186.9094_234.6073_1_1_0_0_0_0_0_50_0_2_8.png,0,8,0,0,7,0,2,"(-2.9, -0.9, -4.0) (0.0, 0.2, 0.0, -1.0)",_,_,"(-3.0, -0.9, -2.7) (0.0, 0.8, 0.0, -0.6)","(-6.2, -0.9, -4.6) (0.0, 1.0, 0.0, 0.1)","(-5.2, -0.9, -4.9) (0.0, 0.4, 0.0, 0.9)","(-7.5, -0.9, -1.6) (0.0, 0.4, 0.0, -0.9)",_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-5.5, -0.9, -3.8) (0.0, 1.0, 0.0, 0.0)",1,0,1,0,0,1.021982,159,0,1
2648829182,3.67,1.7,0.0,0.0,3.13,1.7069999999999999,0.0,0.0,3.2,1.7590000000000001,0.0,0.0,3.13,1.784,0.0,0.0,3.07,1.7309999999999999,0.0,0.0,0.0,0.0,3.13,1.784,0.0,0.0,3.13,1.784,3.07,1.7309999999999999,0.0,0.0,0,0,0,214.9928,38.55073,1000.0,308.4469,2.80919,50.0,50.0,50.0,1.647489,50.0,data/screenshots/160_0_1_2_0_50_50_0_0_0_1.647489_2.80919_50_308.4469_38.55073_1000_214.9928_0_1_0_0_0_0_0_50_0_0_3.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/160_0_1_2_0_50_50_0_0_0_1.647489_2.80919_50_308.4469_38.55073_1000_214.9928_0_1_0_0_0_0_0_50_0_0_3.png,0,3,0,0,2,0,0,"(-3.1, -0.9, -2.6) (0.0, 1.0, 0.0, 0.0)",_,_,"(-6.3, -0.9, -3.3) (0.0, 0.6, 0.0, -0.8)",_,_,_,_,_,_,_,"(-5.2, -0.9, -4.5) (-0.1, 0.1, 0.0, 1.0)",1,0,0,0,0,0.0,160,1,0
2648829183,0.0,0.0,3.07,1.806,0.0,0.0,2.6,1.744,0.0,0.0,2.67,1.814,0.0,0.0,2.6,1.744,0.0,0.0,2.6,1.744,2.6,1.744,0.0,0.0,2.53,1.6680000000000001,0.0,0.0,0.0,0.0,2.6,1.744,1,0,0,114.28,172.2545,186.33599999999998,216.2872,3.624725,4.187982,50.0,50.0,1.1880600000000001,50.0,data/screenshots/161_1_0_5_0_50_50_0_0_0.9480267_1.18806_3.624725_4.187982_216.2872_172.2545_186.336_114.28_0_0_0_0_1_0_0_50_0_0_6.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/161_1_0_5_0_50_50_0_0_0.9480267_1.18806_3.624725_4.187982_216.2872_172.2545_186.336_114.28_0_0_0_0_1_0_0_50_0_0_6.png,0,6,0,0,5,0,0,"(-4.4, -0.9, -1.7) (0.0, 0.0, 0.0, 1.0)",_,_,"(-3.2, -0.9, -3.7) (0.0, 0.5, 0.0, -0.9)","(-5.8, -0.9, -3.1) (0.0, 0.7, 0.0, 0.7)","(-6.1, -0.9, -4.1) (0.0, 0.3, 0.0, -1.0)","(-8.4, -0.9, -1.9) (0.0, 0.9, 0.0, -0.5)",_,_,_,_,"(-8.6, -0.9, -0.7) (0.0, -0.4, 0.0, 0.9)",0,0,0,0,0,0.9480267,161,0,1
2648829184,0.0,0.0,2.67,1.814,0.0,0.0,2.67,1.814,0.0,0.0,2.67,1.814,0.0,0.0,2.67,1.814,0.0,0.0,2.67,1.814,2.93,1.8430000000000002,0.0,0.0,2.93,1.8430000000000002,0.0,0.0,0.0,0.0,2.93,1.8430000000000002,0,0,0,240.6281,308.5367,1000.0,281.3481,5.672211,50.0,50.0,4.101646,4.101646,50.0,data/screenshots/162_1_0_2_0_50_50_0_0_0.6021865_4.101646_5.672211_50_281.3481_308.5367_1000_240.6281_0_0_0_0_0_0_2_4.101646_0_0_3.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/162_1_0_2_0_50_50_0_0_0.6021865_4.101646_5.672211_50_281.3481_308.5367_1000_240.6281_0_0_0_0_0_0_2_4.101646_0_0_3.png,0,3,0,2,2,0,0,_,"(-3.8, -0.9, -1.3) (0.0, 0.3, 0.0, 1.0)",_,_,_,_,_,_,_,_,"(-3.1, -0.9, -4.0) (0.0, 0.3, 0.0, -0.9)","(-7.9, -0.9, -0.9) (0.0, 1.0, 0.0, 0.0)",0,0,0,0,0,0.6021865,162,0,1
2648829185,0.0,0.0,2.87,1.821,0.0,0.0,2.93,1.8430000000000002,0.0,0.0,2.93,1.8430000000000002,0.0,0.0,2.93,1.8430000000000002,0.0,0.0,2.93,1.8430000000000002,3.13,1.893,0.0,0.0,3.13,1.893,0.0,0.0,0.0,0.0,3.13,1.893,0,0,0,259.1347,304.4843,248.1046,225.5066,2.144621,2.8046,1.534274,50.0,2.079225,50.0,data/screenshots/163_1_0_8_0_50_50_0_0_0.7469921_2.079225_2.144621_2.8046_225.5066_304.4843_248.1046_259.1347_0_0_0_0_0_0_0_50_1_2_10.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/163_1_0_8_0_50_50_0_0_0.7469921_2.079225_2.144621_2.8046_225.5066_304.4843_248.1046_259.1347_0_0_0_0_0_0_0_50_1_2_10.png,0,10,1,0,8,0,2,"(-2.7, -0.9, -2.6) (0.0, 0.2, 0.0, 1.0)",_,"(-7.1, -0.9, -2.3) (0.0, 0.5, 0.0, -0.9)","(-4.2, -0.9, -0.3) (0.0, 0.0, 0.0, 1.0)","(-7.4, -0.9, -1.1) (0.0, 0.8, 0.0, 0.6)","(-7.9, -0.9, -2.1) (0.0, 0.9, 0.0, -0.5)","(-3.0, -0.9, -2.1) (0.0, 1.0, 0.0, -0.2)","(-2.8, -0.9, -3.0) (0.0, 0.8, 0.0, 0.6)","(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-6.6, -0.9, -3.7) (0.0, 0.7, 0.0, 0.7)",0,0,0,0,0,0.7469920999999999,163,0,1
2648829186,0.0,0.0,3.4,1.744,0.0,0.0,3.33,1.619,0.0,0.0,3.33,1.619,0.0,0.0,3.27,1.692,0.0,0.0,3.27,1.652,3.2,1.72,0.0,0.0,3.27,1.652,0.0,0.0,0.0,0.0,3.27,1.652,1,0,0,91.57361,19.06598,49.461240000000004,52.891740000000006,3.319833,4.623530000000001,50.0,50.0,3.2506049999999997,50.0,data/screenshots/164_1_0_6_0_50_50_0_0_0.6418722_3.250605_3.319833_4.62353_52.89174_19.06598_49.46124_91.57361_0_1_0_0_1_0_0_50_0_2_7.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/164_1_0_6_0_50_50_0_0_0.6418722_3.250605_3.319833_4.62353_52.89174_19.06598_49.46124_91.57361_0_1_0_0_1_0_0_50_0_2_7.png,1,7,0,0,6,0,2,"(-2.7, -0.9, -2.8) (0.0, 0.0, 0.0, 1.0)",_,_,"(-3.1, -0.9, -4.1) (0.0, 0.8, 0.0, -0.6)","(-3.8, -0.9, -1.3) (0.0, 0.8, 0.0, 0.7)","(-3.9, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0)",_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-8.5, -0.9, -1.9) (0.0, 0.3, 0.0, 0.9)",1,0,0,0,0,0.6418722,164,0,1
2648829187,2.53,1.6680000000000001,0.0,0.0,2.53,1.6680000000000001,0.0,0.0,2.53,1.6680000000000001,0.0,0.0,2.53,1.6680000000000001,0.0,0.0,2.53,1.6680000000000001,0.0,0.0,0.0,0.0,2.53,1.6680000000000001,0.0,0.0,2.8,1.72,2.53,1.6680000000000001,0.0,0.0,1,1,0,256.7852,98.70485,251.3204,164.7812,0.6161842,0.9952629000000001,50.0,50.0,0.5223066,50.0,data/screenshots/165_0_1_6_0_50_50_0_0_0_0.5223066_0.6161842_0.9952629_164.7812_98.70485_251.3204_256.7852_0_0_0_0_1_1_0_50_0_0_7.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/165_0_1_6_0_50_50_0_0_0_0.5223066_0.6161842_0.9952629_164.7812_98.70485_251.3204_256.7852_0_0_0_0_1_1_0_50_0_0_7.png,0,7,0,0,6,0,0,"(-4.4, -0.9, -0.5) (0.0, 0.6, 0.0, -0.8)",_,_,"(-2.9, -0.9, -2.1) (0.0, 0.9, 0.0, 0.4)","(-3.2, -0.9, -3.2) (0.0, 1.0, 0.0, 0.0)","(-3.2, -0.9, -4.1) (0.0, 0.4, 0.0, 0.9)","(-5.2, -0.9, -4.9) (0.0, 0.9, 0.0, -0.3)","(-2.8, -0.9, -3.7) (0.0, 0.3, 0.0, -1.0)",_,_,_,"(-2.7, -0.9, -3.1) (0.0, 0.7, 0.0, 0.7)",0,0,0,0,0,0.0,165,1,0
2648829188,0.0,0.0,2.2,1.4240000000000002,0.0,0.0,2.07,1.389,0.0,0.0,2.07,1.389,0.0,0.0,1.87,1.31,0.0,0.0,2.0,1.3659999999999999,2.0,1.4140000000000001,0.0,0.0,1.87,1.31,0.0,0.0,0.0,0.0,2.07,1.389,0,0,1,327.6071,284.3906,78.83513,170.8982,1.2824659999999999,1.450828,50.0,50.0,0.9479085999999999,50.0,data/screenshots/166_1_0_6_0_50_50_0_0_1.386904_0.9479086_1.282466_1.450828_170.8982_284.3906_78.83513_327.6071_0_0_0_1_0_0_0_50_0_2_7.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/166_1_0_6_0_50_50_0_0_1.386904_0.9479086_1.282466_1.450828_170.8982_284.3906_78.83513_327.6071_0_0_0_1_0_0_0_50_0_2_7.png,0,7,0,0,6,0,2,"(-5.7, -0.9, -3.4) (0.0, 0.2, 0.0, -1.0)",_,_,"(-3.8, -0.9, -1.2) (0.0, 1.0, 0.0, -0.3)","(-4.3, -0.9, -4.9) (0.0, 1.0, 0.0, 0.2)","(-2.7, -0.9, -2.7) (0.0, 1.0, 0.0, 0.2)",_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-3.8, -0.9, -2.1) (0.0, 1.0, 0.0, -0.1)",0,0,0,0,0,1.3869040000000001,166,0,1
2648829189,0.0,0.0,2.2,1.558,0.0,0.0,1.8,1.222,0.0,0.0,1.93,1.389,0.0,0.0,1.73,1.181,0.0,0.0,1.93,1.389,1.73,1.181,0.0,0.0,1.73,1.181,0.0,0.0,0.0,0.0,2.0,1.4140000000000001,0,0,0,150.5803,304.427,170.7648,82.2345,0.8168786,1.780309,50.0,5.062387,0.462454,2.712356,data/screenshots/167_1_0_7_4_0.9969434_2.712356_0_0_2.379234_0.462454_0.8168786_1.780309_82.2345_304.427_170.7648_150.5803_0_0_0_0_0_0_1_5.062387_0_0_8.png,0.9969434000000001,https://acsdissertation.s3-eu-west-1.amazonaws.com/167_1_0_7_4_0.9969434_2.712356_0_0_2.379234_0.462454_0.8168786_1.780309_82.2345_304.427_170.7648_150.5803_0_0_0_0_0_0_1_5.062387_0_0_8.png,0,8,0,1,7,4,0,"(-5.5, -0.9, -3.0) (0.0, 1.0, 0.0, 0.0)",_,_,"(-4.5, -0.9, -4.0) (0.0, -0.7, 0.0, 0.7)","(-5.5, -0.9, -5.0) (0.0, 0.0, 0.0, 1.0)","(-6.5, -0.9, -4.0) (0.0, 0.7, 0.0, 0.7)","(-2.7, -0.9, -2.4) (0.0, 1.0, 0.0, -0.1)","(-2.7, -0.9, -3.6) (0.0, 1.0, 0.0, 0.0)",_,_,"(-7.0, -0.9, -0.2) (0.0, 0.4, 0.0, 0.9)","(-2.9, -0.9, -3.2) (0.0, -0.6, 0.0, -0.8)",0,0,0,0,0,2.379234,167,0,1
2648829190,2.6,1.744,0.0,0.0,2.0,1.317,0.0,0.0,2.27,1.569,0.0,0.0,2.0,1.4140000000000001,0.0,0.0,2.0,1.4140000000000001,0.0,0.0,0.0,0.0,1.8,1.222,0.0,0.0,2.47,1.5859999999999999,1.8,1.327,0.0,0.0,1,0,1,0.0,267.0,27.000009999999996,147.0,0.7466218000000001,0.7466219000000001,4.916628,50.0,0.7466214,0.0,data/screenshots/168_0_1_6_3_0.7466218_0_1_1_0_0.7466214_0.7466218_0.7466219_147_267_27.00001_0_0_0_1_1_1_0_0_50_1_0_8.png,0.7466218000000001,https://acsdissertation.s3-eu-west-1.amazonaws.com/168_0_1_6_3_0.7466218_0_1_1_0_0.7466214_0.7466218_0.7466219_147_267_27.00001_0_0_0_1_1_1_0_0_50_1_0_8.png,0,8,1,0,6,3,0,"(-7.5, -0.9, -0.8) (0.0, 1.0, 0.0, 0.0)",_,"(-2.7, -0.9, -2.4) (0.0, 0.8, 0.0, 0.6)","(-6.9, -0.9, -1.9) (0.0, -0.5, 0.0, 0.9)","(-8.1, -0.9, -1.9) (0.0, 0.5, 0.0, 0.9)","(-4.4, -0.9, -1.8) (0.0, 1.0, 0.0, 0.2)","(-6.5, -0.9, -3.9) (0.0, 0.4, 0.0, -0.9)","(-3.1, -0.9, -3.0) (0.0, 0.1, 0.0, 1.0)",_,_,_,"(-7.5, -0.9, -1.5) (0.0, 0.7, 0.0, 0.7)",0,1,0,1,1,0.0,168,1,0
2648829191,2.73,1.569,0.0,0.0,2.73,1.482,0.0,0.0,2.87,1.5430000000000001,0.0,0.0,2.73,1.482,0.0,0.0,2.8,1.558,0.0,0.0,0.0,0.0,2.87,1.5859999999999999,0.0,0.0,2.93,1.652,3.13,1.5859999999999999,0.0,0.0,0,1,0,250.8577,194.0826,165.4188,223.4666,2.449147,2.526322,50.0,50.0,2.115761,2.765876,data/screenshots/169_0_1_4_3_0.712386_2.765876_0_0_0_2.115761_2.449147_2.526322_223.4666_194.0826_165.4188_250.8577_0_0_0_0_0_1_0_50_0_2_6.png,0.712386,https://acsdissertation.s3-eu-west-1.amazonaws.com/169_0_1_4_3_0.712386_2.765876_0_0_0_2.115761_2.449147_2.526322_223.4666_194.0826_165.4188_250.8577_0_0_0_0_0_1_0_50_0_2_6.png,0,6,0,0,4,3,2,"(-5.5, -0.9, -3.3) (0.0, 1.0, 0.0, 0.0)",_,_,"(-4.9, -0.9, -4.4) (0.0, -0.5, 0.0, 0.9)","(-6.1, -0.9, -4.4) (0.0, 0.5, 0.0, 0.9)",_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-3.2, -0.9, -2.5) (0.0, -0.5, 0.0, -0.9)",0,0,0,0,0,0.0,169,1,0
2648829192,2.93,1.7309999999999999,0.0,0.0,2.87,1.7069999999999999,0.0,0.0,2.87,1.7069999999999999,0.0,0.0,2.87,1.7069999999999999,0.0,0.0,2.87,1.7069999999999999,0.0,0.0,0.0,0.0,2.93,1.7309999999999999,0.0,0.0,3.0,1.713,2.93,1.7309999999999999,0.0,0.0,0,1,0,165.6169,206.0469,157.227,169.8342,1.3406280000000002,1.3966100000000001,50.0,50.0,0.2723939,0.9201078000000001,data/screenshots/170_0_1_0_3_0.6537603_0.9201078_0_0_0_0.2723939_1.340628_1.39661_169.8342_206.0469_157.227_165.6169_0_0_0_0_0_1_0_50_0_0_4.png,0.6537603,https://acsdissertation.s3-eu-west-1.amazonaws.com/170_0_1_0_3_0.6537603_0.9201078_0_0_0_0.2723939_1.340628_1.39661_169.8342_206.0469_157.227_165.6169_0_0_0_0_0_1_0_50_0_0_4.png,0,4,0,0,0,3,0,"(-4.0, -0.9, -1.8) (0.0, 1.0, 0.0, 0.0)",_,_,"(-3.4, -0.9, -2.8) (0.0, -0.5, 0.0, 0.9)","(-4.6, -0.9, -2.8) (0.0, 0.5, 0.0, 0.9)",_,_,_,_,_,_,"(-3.2, -0.9, -2.9) (0.0, -0.8, 0.0, -0.5)",0,0,0,0,0,0.0,170,1,0
2648829193,0.0,0.0,2.93,1.7309999999999999,0.0,0.0,2.53,1.6280000000000001,0.0,0.0,2.53,1.7069999999999999,0.0,0.0,2.53,1.6280000000000001,0.0,0.0,2.53,1.7069999999999999,2.47,1.6280000000000001,0.0,0.0,2.4,1.625,0.0,0.0,0.0,0.0,2.67,1.7,0,0,1,31.01315,3.8375550000000005,351.3956,342.0502,4.183591000000001,4.640758,0.8155574999999999,50.0,2.513173,4.868525,data/screenshots/171_1_0_5_4_0.7486463_4.868525_0_1_2.965246_2.513173_4.183591_4.640758_342.0502_3.837555_351.3956_31.01315_1_1_1_1_0_0_0_50_1_0_7.png,0.7486463000000001,https://acsdissertation.s3-eu-west-1.amazonaws.com/171_1_0_5_4_0.7486463_4.868525_0_1_2.965246_2.513173_4.183591_4.640758_342.0502_3.837555_351.3956_31.01315_1_1_1_1_0_0_0_50_1_0_7.png,0,7,1,0,5,4,0,"(-7.5, -0.9, -0.8) (0.0, 1.0, 0.0, 0.0)",_,"(-3.1, -0.9, -4.1) (0.0, 0.5, 0.0, -0.8)","(-6.8, -0.9, -1.5) (0.0, -0.7, 0.0, 0.7)","(-7.5, -0.9, -2.2) (0.0, 0.0, 0.0, 1.0)","(-8.2, -0.9, -1.5) (0.0, 0.7, 0.0, 0.7)","(-5.5, -0.9, -3.1) (0.0, 0.5, 0.0, 0.9)",_,_,_,_,"(-3.0, -0.9, -3.3) (0.0, -0.6, 0.0, 0.8)",1,1,1,1,0,2.965246,171,0,1
2648829194,3.27,1.7690000000000001,0.0,0.0,3.2,1.72,0.0,0.0,3.27,1.7690000000000001,0.0,0.0,3.2,1.72,0.0,0.0,3.27,1.7690000000000001,0.0,0.0,0.0,0.0,3.2,1.72,0.0,0.0,2.67,1.7,3.27,1.7690000000000001,0.0,0.0,0,1,0,132.4383,191.1294,171.4675,170.7823,3.281864,4.26957,50.0,50.0,3.128141,3.721229,data/screenshots/172_0_1_2_4_0.8077036_3.721229_0_0_0_3.128141_3.281864_4.26957_170.7823_191.1294_171.4675_132.4383_0_0_0_0_0_1_0_50_0_0_5.png,0.8077036,https://acsdissertation.s3-eu-west-1.amazonaws.com/172_0_1_2_4_0.8077036_3.721229_0_0_0_3.128141_3.281864_4.26957_170.7823_191.1294_171.4675_132.4383_0_0_0_0_0_1_0_50_0_0_5.png,0,5,0,0,2,4,0,"(-7.5, -0.9, -0.7) (0.0, 1.0, 0.0, 0.0)",_,_,"(-6.7, -0.9, -1.5) (0.0, -0.7, 0.0, 0.7)","(-7.5, -0.9, -2.3) (0.0, 0.0, 0.0, 1.0)","(-8.3, -0.9, -1.5) (0.0, 0.7, 0.0, 0.7)",_,_,_,_,_,"(-5.2, -0.9, -4.4) (0.0, -0.9, 0.0, -0.3)",0,0,0,0,0,0.0,172,1,0
